"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52210","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","43",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52210","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","60",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52211","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","206",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52211","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","52",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52211","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","118",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52211","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","85",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52211","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","94",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52212","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","60",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52212","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52212","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","32",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52212","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52212","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","31",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52213","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","322",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52213","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","106",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52213","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","169",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52213","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","97",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52213","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","159",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52214","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","289",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52214","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","102",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52214","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","158",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52214","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","83",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52214","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","155",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52215","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","158",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52215","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","50",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52215","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","93",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52215","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","48",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52215","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","85",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52216","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","189",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52216","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","64",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52216","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","94",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52216","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","64",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52216","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","87",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52217","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","113",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52217","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","35",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52217","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","70",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52217","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","48",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52217","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","60",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52218","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","174",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52218","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","61",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52218","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","100",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52218","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","50",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52218","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","92",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52219","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52219","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52220","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52220","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52220","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52221","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","57",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52221","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","25",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52221","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","30",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52221","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","27",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52221","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","40",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52222","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","154",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52222","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","53",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52222","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","78",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52222","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","51",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52222","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","79",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52223","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","143",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52223","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","48",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52223","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","84",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52223","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","52",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52223","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","66",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52224","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","207",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52224","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","56",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52224","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","115",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52224","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","89",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52224","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","94",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52225","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","87",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52225","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","28",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52225","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","56",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52225","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","36",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52225","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","59",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52227","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","121",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52227","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","52",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52227","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","58",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52227","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","29",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52227","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","61",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52228","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","111",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52228","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","32",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52228","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","55",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52228","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","44",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52228","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","47",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52229","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","74",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52229","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","24",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52229","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","39",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52229","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","22",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52229","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","30",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52231","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","97",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52231","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","21",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52231","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","48",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52231","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","39",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52231","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","45",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52232","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","66",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52232","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","18",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52232","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","33",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52232","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","22",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52232","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","30",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52233","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","23",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52233","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52233","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","13",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52233","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52233","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52235","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","10",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52235","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52235","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","7",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52235","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52235","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52236","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","48",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52236","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52236","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","27",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52236","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","18",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52236","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","30",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52237","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","256",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52237","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","77",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52237","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","157",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52237","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","113",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52237","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","153",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52240","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","550",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52240","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","178",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52240","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","270",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52240","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","159",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52240","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","214",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52241","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","88",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52241","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","34",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52241","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","42",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52241","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","13",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52241","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52242","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","13",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52242","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","52242","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1",""
